isolate,country,arcC,aroE,glpF,gmk,pta,tpi,yqiL,ST (MLST),clonal_complex (MLST)
ERR418829,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418472,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418893,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418442,Unknown,13,13,1,1,12,11,13,15,CC15
ERR418474,Unknown,2,2,2,2,6,3,2,30,CC30
ERR425662,Unknown,1,4,1,4,12,1,10,5,CC5
ERR302715,UK,7,6,1,5,8,8,6,22,CC22
ERR425743,Unknown,3,1,1,1,1,5,3,97,CC97
ERR425747,Unknown,3,1,1,1,1,5,3,97,CC97
ERR422891,USA,3,3,1,1,4,4,3,8,CC8
ERR377227,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418625,Unknown,3,1,1,8,1,1,284,1533,CC1
ERR418663,Unknown,13,13,1,1,12,11,13,15,CC15
ERR422985,USA,1,4,1,4,12,1,28,105,CC5
ERR418513,Unknown,1,4,1,8,4,4,3,72,CC8
ERR422940,USA,3,3,1,1,4,4,3,8,CC8
ERR418740,Unknown,2,2,2,2,6,3,2,30,CC30
ERR425758,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419044,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418530,Unknown,3,3,1,1,4,4,3,8,CC8
ERR418385,Unknown,2,2,2,2,6,3,2,30,CC30
ERR419131,Unknown,7,6,1,5,8,8,6,22,CC22
ERR422993,USA,3,1,1,8,1,1,1,188,CC1
ERR418747,Unknown,7,6,1,5,8,8,6,22,CC22
ERR419188,Unknown,19,23,15,2,19,20,15,59,
ERR418796,Unknown,2,2,2,2,6,3,2,30,CC30
ERR419115,Unknown,13,13,1,1,12,11,13,15,CC15
ERR410105,Unknown,2,2,2,2,2,2,2,39,CC30
ERR302675,Unknown,14,16,11,2,244,12,14,2273,
ERR425578,Unknown,16,16,281,2,13,13,15,2224,
ERR418539,Unknown,3,1,1,8,1,1,1,188,CC1
ERR418881,Unknown,2,2,2,2,6,3,2,30,CC30
ERR410063,Unknown,3,3,1,1,4,4,3,8,CC8
ERR419210,Unknown,2,2,2,2,2,2,2,39,CC30
ERR419029,Unknown,3,32,1,1,4,4,3,254,CC8
ERR302760,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418768,Unknown,8,2,2,2,6,3,262,1534,CC30
ERR422894,USA,3,3,1,1,4,4,3,8,CC8
ERR425586,Unknown,1,4,1,4,12,1,10,5,CC5
ERR425678,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422893,USA,1,4,1,4,12,1,10,5,CC5
ERR439053,Unknown,7,6,1,5,8,8,6,22,CC22
ERR425704,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419174,Unknown,19,23,15,2,19,20,15,59,
ERR418383,Unknown,2,2,2,2,3,3,2,36,CC30
ERR419167,Unknown,13,13,1,1,81,11,13,1535,CC15
ERR419000,Unknown,2,2,2,2,6,3,2,30,CC30
ERR410057,Unknown,2,2,115,2,6,3,2,878,CC30
ERR418669,Unknown,10,14,8,6,178,3,2,1647,CC45
ERR419018,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419030,Unknown,6,5,6,2,7,14,34,95,CC121
ERR418462,Unknown,1,4,1,4,12,1,10,5,CC5
ERR425745,Unknown,3,3,1,1,4,4,3,8,CC8
ERR419211,Unknown,2,2,2,2,6,3,439,3437,CC30
ERR418580,Unknown,7,6,1,5,8,8,440,3441,CC22
ERR332250,Unknown,2,2,291,2,6,3,2,2374,CC30
ERR418784,Unknown,8,2,2,2,6,3,2,34,CC30
ERR425655,Unknown,3,1,1,1,1,5,3,97,CC97
ERR418391,Unknown,2,50,2,2,2,2,2,1536,CC30
ERR418553,Unknown,1,3,1,8,11,5,11,12,
ERR419017,Unknown,8,2,458,2,6,3,2,3442,CC30
ERR419206,Unknown,10,14,8,13,10,3,2,54,CC45
ERR419173,Unknown,13,13,1,1,81,11,13,1535,CC15
ERR418493,Unknown,1,3,1,8,11,5,11,12,
ERR418805,Unknown,2,2,2,2,3,3,2,36,CC30
ERR419178,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418782,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418781,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418999,Unknown,1,3,1,8,11,5,11,12,
ERR418552,Unknown,10,14,8,6,10,3,2,45,CC45
ERR418819,Unknown,7,6,1,5,8,8,6,22,CC22
ERR410064,Unknown,10,14,8,6,10,3,2,45,CC45
ERR425657,Unknown,1,4,1,4,12,1,10,5,CC5
ERR418649,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419052,Unknown,1,1,1,1,1,1,1,1,CC1
ERR418961,Unknown,2,2,2,2,3,3,2,36,CC30
ERR419189,Unknown,2,2,2,2,3,3,2,36,CC30
ERR419038,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418377,Unknown,7,6,1,5,8,8,6,22,CC22
ERR419046,Unknown,7,6,1,5,8,8,6,22,CC22
ERR302709,UK,7,6,1,5,8,8,6,22,CC22
ERR302729,UK,7,6,1,5,8,8,6,22,CC22
ERR419147,Unknown,7,6,1,5,8,8,6,22,CC22
ERR302713,UK,7,6,1,5,8,8,6,22,CC22
ERR418827,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418779,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377039,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377276,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377378,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418820,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377107,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377130,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377257,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377096,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377048,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377025,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377094,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377072,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377261,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418814,Unknown,2,2,2,2,6,3,2,30,CC30
ERR377162,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377335,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377043,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377284,Unknown,7,6,1,5,8,8,6,22,CC22
ERR302665,UK,7,6,1,5,8,8,6,22,CC22
ERR418735,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377242,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418444,Unknown,60,1,1,1,1,1,1,474,CC1
ERR419064,Unknown,13,13,1,1,12,11,13,15,CC15
ERR419019,Unknown,13,13,1,1,12,11,13,15,CC15
ERR418432,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419016,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419215,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419170,Unknown,10,14,8,6,10,3,2,45,CC45
ERR425757,Unknown,1,4,1,4,12,1,10,5,CC5
ERR418489,Unknown,13,13,1,1,12,11,13,15,CC15
ERR418963,Unknown,10,501,8,6,10,3,2,3443,CC45
ERR410103,Unknown,2,2,2,2,6,3,2,30,CC30
ERR423031,USA,1,4,1,4,12,1,10,5,CC5
ERR422936,USA,1,4,1,4,12,1,28,105,CC5
ERR423002,USA,3,3,1,1,4,4,3,8,CC8
ERR377292,Unknown,1,1,1,1,22,1,1,772,CC1
ERR422883,USA,1,4,1,4,12,1,10,5,CC5
ERR418794,Unknown,2,2,2,2,3,3,2,36,CC30
ERR422870,USA,1,4,1,4,12,25,10,225,CC5
ERR419055,Unknown,8,2,2,2,6,3,2,34,CC30
ERR419225,Unknown,13,13,1,1,12,11,13,15,CC15
ERR425667,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419006,Unknown,8,2,458,2,6,3,2,3442,CC30
ERR422960,USA,3,3,1,1,4,4,3,8,CC8
ERR419084,Unknown,2,2,2,2,6,3,2,30,CC30
ERR357843,Unknown,7,6,1,5,8,8,6,22,CC22
ERR422969,USA,3,1,1,1,1,5,3,97,CC97
ERR425648,Unknown,19,23,15,2,41,20,15,87,
ERR422879,USA,19,23,15,2,41,20,15,87,
ERR422878,USA,3,1,1,1,1,5,3,97,CC97
ERR422965,USA,3,1,1,1,1,5,3,97,CC97
ERR422939,USA,3,326,1,1,4,4,3,2319,CC8
ERR419203,Unknown,19,23,15,2,19,20,15,59,
ERR425749,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419190,Unknown,19,23,15,2,19,20,15,59,
ERR425581,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425649,Unknown,3,1,1,1,1,5,3,97,CC97
ERR418811,Unknown,7,6,1,5,8,8,6,22,CC22
ERR302728,Unknown,2,2,2,2,6,3,2,30,CC30
ERR410108,Unknown,13,13,1,1,12,11,13,15,CC15
ERR353172,Thailand,2,3,1,1,4,4,3,239,CC8
ERR419142,Unknown,1,1,1,1,1,1,1,1,CC1
ERR439073,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439084,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439041,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439033,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439077,Unknown,7,6,1,5,8,8,6,22,CC22
ERR419001,Unknown,2,2,2,2,6,3,2,30,CC30
ERR425635,Unknown,1,4,1,4,12,1,28,105,CC5
ERR419040,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419073,Unknown,1,4,1,4,12,1,10,5,CC5
ERR410125,Unknown,2,2,2,2,3,3,2,36,CC30
ERR425689,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422986,USA,1,4,1,4,12,1,10,5,CC5
ERR422902,USA,1,4,1,4,12,1,10,5,CC5
ERR419020,Unknown,8,2,458,2,6,3,2,3442,CC30
ERR419027,Unknown,2,2,2,2,6,3,2,30,CC30
ERR425643,Unknown,1,4,1,4,12,1,10,5,CC5
ERR418837,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439016,Unknown,7,6,1,5,8,8,6,22,CC22
ERR419127,Unknown,5,4,1,4,4,6,3,7,
ERR425702,Unknown,3,27,1,1,1,1,10,109,CC1
ERR418957,Unknown,7,6,1,5,8,8,6,22,CC22
ERR425713,Unknown,10,14,8,6,10,3,2,45,CC45
ERR422981,USA,1,4,1,4,12,1,10,5,CC5
ERR425748,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419234,Unknown,345,4,1,4,12,1,10,3074,CC5
ERR422956,USA,1,4,1,4,12,1,10,5,CC5
ERR422888,USA,1,4,1,4,12,1,10,5,CC5
ERR423018,USA,1,4,1,4,12,25,10,225,CC5
ERR422944,USA,1,4,1,4,12,1,10,5,CC5
ERR419043,Unknown,13,13,1,1,12,11,13,15,CC15
ERR419028,Unknown,13,13,1,1,12,11,13,15,CC15
ERR377309,Unknown,1,1,1,1,22,1,1,772,CC1
ERR419086,Unknown,1,4,1,8,4,4,3,72,CC8
ERR418712,Unknown,4,1,4,1,5,5,4,25,
ERR302719,UK,7,6,1,5,8,8,6,22,CC22
ERR419233,Unknown,1,1,1,1,1,1,441,3446,CC1
ERR418990,Unknown,1,1,1,1,1,1,1,1,CC1
ERR302717,UK,7,6,1,5,8,8,6,22,CC22
ERR418823,Unknown,6,5,6,2,95,17,19,1693,CC121
ERR418661,Unknown,5,4,1,4,4,6,3,7,
ERR418879,Unknown,2,2,2,2,6,3,2,30,CC30
ERR419033,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419119,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419117,Unknown,2,2,2,2,3,3,2,36,CC30
ERR419113,Unknown,1,1,1,1,1,1,1,1,CC1
ERR410114,Unknown,2,2,302,2,6,3,2,2450,CC30
ERR422964,USA,1,4,1,4,12,1,10,5,CC5
ERR419224,Unknown,3,37,19,2,20,26,32,291,
ERR419160,Unknown,7,6,1,5,8,8,6,22,CC22
ERR422967,USA,3,3,1,1,4,4,3,8,CC8
ERR425653,Unknown,3,3,1,1,4,4,3,8,CC8
ERR419202,Unknown,8,2,2,2,6,3,2,34,CC30
ERR418756,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418742,Unknown,2,2,2,2,3,3,2,36,CC30
ERR418802,Unknown,2,2,2,2,3,3,2,36,CC30
ERR302700,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418515,Unknown,3,35,48,19,20,26,39,580,
ERR423001,USA,1,4,1,4,12,1,10,5,CC5
ERR422959,USA,3,3,1,1,4,4,3,8,CC8
ERR419063,Unknown,2,2,2,2,6,3,2,30,CC30
ERR302672,Unknown,6,193,45,2,7,58,52,1245,
ERR418422,Unknown,13,13,1,1,12,11,13,15,CC15
ERR423029,USA,1,4,1,4,12,1,28,105,CC5
ERR410067,Unknown,111,71,6,2,7,58,110,942,
ERR418788,Unknown,2,2,2,2,6,3,2,30,CC30
ERR422896,USA,1,4,1,4,12,1,10,5,CC5
ERR418798,Unknown,2,2,2,2,3,3,2,36,CC30
ERR419148,Unknown,10,14,8,6,10,3,2,45,CC45
ERR425603,Unknown,3,3,1,1,4,4,3,8,CC8
ERR418497,Unknown,10,14,8,6,10,3,2,45,CC45
ERR418464,Unknown,10,502,8,6,10,3,2,3447,CC45
ERR418975,Unknown,13,13,1,1,12,11,13,15,CC15
ERR418641,Unknown,2,2,2,2,6,3,2,30,CC30
ERR419082,Unknown,13,13,1,1,12,11,13,15,CC15
ERR418981,Unknown,13,13,1,1,12,11,13,15,CC15
ERR422995,USA,1,4,1,4,12,1,10,5,CC5
ERR418419,Unknown,1,4,1,4,12,1,10,5,CC5
ERR425664,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419207,Unknown,1,4,1,8,4,376,3,3448,
ERR419146,Unknown,2,2,2,2,6,3,2,30,CC30
ERR422913,USA,3,3,1,1,4,4,3,8,CC8
ERR422948,USA,3,3,1,1,4,4,3,8,CC8
ERR423040,USA,3,3,1,1,4,4,3,8,CC8
ERR422946,USA,3,3,1,1,4,4,3,8,CC8
ERR425591,Unknown,3,326,1,1,4,4,3,2319,CC8
ERR422966,USA,3,3,1,1,4,4,3,8,CC8
ERR422910,USA,3,3,1,1,4,4,3,8,CC8
ERR422914,USA,3,3,1,1,4,4,3,8,CC8
ERR418463,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419143,Unknown,10,14,8,6,10,3,2,45,CC45
ERR423041,USA,3,3,1,1,4,4,3,8,CC8
ERR422906,USA,3,3,1,1,4,4,3,8,CC8
ERR422947,USA,3,3,1,1,4,4,3,8,CC8
ERR425737,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425725,Unknown,3,3,1,1,4,4,3,8,CC8
ERR423026,USA,1,4,1,4,12,1,10,5,CC5
ERR422955,USA,1,4,1,4,12,1,10,5,CC5
ERR410094,Unknown,2,2,2,2,6,3,2,30,CC30
ERR419071,Unknown,3,27,1,1,1,1,10,109,CC1
ERR377296,Unknown,1,1,1,1,22,1,1,772,CC1
ERR419031,Unknown,2,2,2,2,6,3,2,30,CC30
ERR422953,USA,1,4,1,4,12,1,10,5,CC5
ERR422903,USA,3,3,1,1,4,4,3,8,CC8
ERR423043,USA,3,3,1,1,4,4,3,8,CC8
ERR422941,USA,3,3,1,1,4,4,3,8,CC8
ERR422937,USA,19,23,15,2,19,20,15,59,
ERR332228,Unknown,332,2,2,2,6,3,2,2994,CC30
ERR425698,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425622,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422908,USA,1,4,1,4,12,1,10,5,CC5
ERR418799,Unknown,2,2,2,2,3,3,2,36,CC30
ERR377224,Unknown,7,6,1,5,8,8,6,22,CC22
ERR410065,Unknown,1,1,1,1,1,1,1,1,CC1
ERR419194,Unknown,2,2,2,2,6,3,2,30,CC30
ERR410080,Unknown,2,2,2,2,6,3,2,30,CC30
ERR422875,USA,13,13,1,1,12,11,13,15,CC15
ERR422934,USA,3,3,1,1,4,4,3,8,CC8
ERR423012,USA,3,27,1,1,1,1,10,109,CC1
ERR425699,Unknown,3,1,1,8,1,1,1,188,CC1
ERR377294,Unknown,1,1,1,1,22,1,1,772,CC1
ERR418745,Unknown,2,2,2,2,3,3,2,36,CC30
ERR418998,Unknown,2,2,2,2,2,2,2,39,CC30
ERR403517,Unknown,6,57,45,2,7,58,52,130,
ERR418984,Unknown,1,4,1,4,12,1,10,5,CC5
ERR418846,Unknown,6,5,6,2,409,17,19,3449,CC121
ERR418831,Unknown,12,3,1,1,408,4,3,3426,CC8
ERR425633,Unknown,3,3,1,1,4,4,3,8,CC8
ERR423021,USA,3,3,1,1,4,4,3,8,CC8
ERR422991,USA,3,3,1,1,4,4,3,8,CC8
ERR423033,USA,3,3,1,1,4,4,3,8,CC8
ERR410128,Unknown,10,14,8,6,10,3,2,45,CC45
ERR423039,USA,3,3,1,1,4,4,3,8,CC8
ERR419051,Unknown,3,3,1,1,410,4,3,3451,CC8
ERR423038,USA,3,3,1,1,4,4,3,8,CC8
ERR425585,Unknown,3,3,1,1,4,4,3,8,CC8
ERR423034,USA,3,3,1,1,4,4,3,8,CC8
ERR422867,USA,3,3,1,1,4,4,3,8,CC8
ERR425584,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425614,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422882,USA,3,3,1,1,4,4,3,8,CC8
ERR425610,Unknown,3,27,1,1,1,1,10,109,CC1
ERR422919,USA,3,27,1,1,1,1,10,109,CC1
ERR419137,Unknown,2,2,2,2,2,2,2,39,CC30
ERR422987,USA,3,3,1,1,4,4,3,8,CC8
ERR422999,USA,3,3,1,1,4,4,3,8,CC8
ERR425681,Unknown,3,3,1,1,4,4,3,8,CC8
ERR377080,Unknown,7,6,1,5,8,8,6,22,CC22
ERR422928,USA,3,3,1,1,4,4,3,8,CC8
ERR418810,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418833,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418809,Unknown,2,2,2,2,3,3,2,36,CC30
ERR377275,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377062,Unknown,7,6,1,5,8,8,6,22,CC22
ERR302740,UK,7,6,1,5,8,8,6,22,CC22
ERR377288,Unknown,7,6,1,5,8,8,6,22,CC22
ERR302737,UK,7,6,1,5,8,8,6,22,CC22
ERR377338,Unknown,7,6,1,5,8,8,6,22,CC22
ERR377235,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439049,Unknown,7,6,1,5,8,8,6,22,CC22
ERR439037,Unknown,7,6,1,5,8,8,6,22,CC22
ERR422945,USA,3,3,1,1,4,4,3,8,CC8
ERR410111,Unknown,20,5,16,2,7,14,34,1841,CC121
ERR419236,Unknown,2,2,2,2,6,61,2,1163,CC30
ERR425656,Unknown,1,4,1,4,12,1,10,5,CC5
ERR419237,Unknown,2,2,2,2,6,3,2,30,CC30
ERR302798,USA,3,3,1,1,4,4,3,8,CC8
ERR418512,Unknown,10,11,8,6,10,3,2,47,CC45
ERR423032,USA,3,326,1,1,4,4,3,2319,CC8
ERR422950,USA,3,3,1,1,4,4,3,8,CC8
ERR422915,USA,3,3,1,1,4,4,3,8,CC8
ERR422868,USA,3,3,1,1,4,4,3,8,CC8
ERR425580,Unknown,3,3,1,1,4,4,3,8,CC8
ERR302786,USA,3,3,1,1,4,4,3,8,CC8
ERR302751,USA,3,3,1,1,4,4,3,8,CC8
ERR425695,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422909,USA,3,3,1,1,4,4,3,8,CC8
ERR422977,USA,1,4,1,4,12,1,10,5,CC5
ERR311168,Unknown,6,64,44,2,43,55,51,93,CC93
ERR422982,USA,1,4,1,4,12,1,10,5,CC5
ERR422925,USA,1,4,1,4,12,25,10,225,CC5
ERR422963,USA,1,4,1,4,12,25,10,225,CC5
ERR425679,Unknown,3,3,1,1,4,4,3,8,CC8
ERR418395,Unknown,2,2,2,2,6,3,2,30,CC30
ERR311163,Unknown,6,64,44,2,43,55,51,93,CC93
ERR332223,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418753,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418868,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418436,Unknown,13,13,1,1,12,11,13,15,CC15
ERR410107,Unknown,1,1,1,1,1,1,1,1,CC1
ERR422880,USA,13,13,1,1,12,11,13,15,CC15
ERR422990,USA,10,14,8,6,10,3,2,45,CC45
ERR425741,Unknown,3,1,1,1,1,5,3,97,CC97
ERR422971,USA,3,1,1,1,1,5,3,97,CC97
ERR418815,Unknown,2,2,2,2,6,377,2,3452,CC30
SRR917682,Luxembourg,1,4,1,4,12,25,10,225,CC5
ERR418387,Unknown,2,2,2,2,6,3,2,30,CC30
ERR419231,Unknown,2,2,2,2,6,61,2,1163,CC30
ERR419219,Unknown,2,2,2,2,6,61,2,1163,CC30
ERR418834,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418772,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418786,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418783,Unknown,8,2,2,2,6,3,2,34,CC30
ERR418795,Unknown,2,2,2,2,3,3,2,36,CC30
ERR418791,Unknown,2,2,2,2,3,3,2,36,CC30
ERR418475,Unknown,8,2,69,2,6,3,2,1538,CC30
ERR302725,UK,7,6,1,5,8,8,6,22,CC22
ERR302716,UK,7,6,1,5,8,8,6,22,CC22
ERR302722,UK,7,6,1,5,8,8,6,22,CC22
ERR419182,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418835,Unknown,2,2,2,2,6,3,2,30,CC30
ERR418778,Unknown,8,2,2,2,6,3,2,34,CC30
ERR418531,Unknown,3,35,19,2,20,26,39,398,
ERR418970,Unknown,3,35,19,2,20,26,39,398,
ERR376840,Unknown,1,4,1,4,12,1,28,105,CC5
ERR425607,Unknown,3,1,1,8,1,1,1,188,CC1
ERR302651,Unknown,6,448,45,2,7,58,52,3094,
ERR422907,USA,10,14,8,6,10,3,2,45,CC45
ERR423005,USA,13,13,1,1,122,11,13,1003,CC15
ERR418785,Unknown,2,2,2,2,3,3,2,36,CC30
ERR311158,Unknown,6,5,6,2,7,14,5,121,CC121
ERR425597,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422933,USA,1,4,1,4,12,1,10,5,CC5
ERR418821,Unknown,3,35,48,19,20,26,39,580,
ERR425660,Unknown,13,13,1,1,12,11,13,15,CC15
ERR419041,Unknown,19,23,15,2,19,20,15,59,
ERR410068,Unknown,10,14,8,6,10,3,2,45,CC45
ERR419166,Unknown,19,23,15,2,19,20,15,59,
ERR418968,Unknown,19,23,15,2,19,378,15,3453,
ERR419186,Unknown,19,23,15,2,19,20,15,59,
ERR418847,Unknown,7,6,1,5,8,379,6,3454,CC22
ERR425684,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422871,USA,1,4,1,4,12,1,10,5,CC5
ERR422901,USA,1,4,1,4,12,1,10,5,CC5
ERR425666,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422865,USA,1,4,1,4,12,1,10,5,CC5
ERR425759,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422861,USA,1,4,1,4,12,1,10,5,CC5
ERR425628,Unknown,3,1,1,8,1,1,1,188,CC1
ERR425582,Unknown,1,4,1,4,12,1,10,5,CC5
ERR403511,Unknown,18,33,6,20,7,50,48,425,
ERR418761,Unknown,7,6,1,5,8,380,6,3455,CC22
ERR302660,Unknown,2,2,2,2,2,2,2,39,CC30
ERR425651,Unknown,3,1,1,1,1,5,3,97,CC97
ERR418763,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418891,Unknown,381,6,1,5,8,8,6,3456,CC22
ERR302727,UK,7,6,1,5,8,8,6,22,CC22
ERR418901,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418955,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418845,Unknown,7,6,1,5,8,8,6,22,CC22
ERR418983,Unknown,10,14,8,6,10,3,2,45,CC45
ERR357849,Unknown,7,6,1,5,8,8,6,22,CC22
ERR419165,Unknown,3,3,1,1,4,4,3,8,CC8
ERR311156,Unknown,6,5,6,2,7,14,5,121,CC121
ERR422942,USA,1,4,1,4,79,1,10,1866,CC5
ERR425736,Unknown,1,4,1,4,12,1,10,5,CC5
ERR423035,USA,1,4,1,4,79,1,10,1866,CC5
ERR418978,Unknown,3,3,1,1,4,4,3,8,CC8
ERR419120,Unknown,19,23,15,2,19,20,136,1224,
ERR425720,Unknown,3,1,1,8,1,1,1,188,CC1
ERR422859,USA,3,3,1,1,4,4,3,8,CC8
ERR425587,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425619,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425645,Unknown,3,3,1,1,4,4,3,8,CC8
ERR423007,USA,3,3,1,1,4,4,3,8,CC8
ERR422930,USA,3,3,1,1,4,4,3,8,CC8
ERR425615,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425592,Unknown,1,4,1,4,12,1,10,5,CC5
ERR422961,USA,3,3,1,1,4,4,3,8,CC8
ERR302742,USA,3,3,1,1,4,4,3,8,CC8
ERR302789,USA,3,3,1,1,4,4,3,8,CC8
ERR302762,USA,3,3,1,1,4,4,3,8,CC8
ERR425683,Unknown,3,326,1,1,4,4,3,2319,CC8
ERR425596,Unknown,3,3,1,1,4,4,3,8,CC8
ERR302761,USA,3,3,1,1,4,4,3,8,CC8
ERR302758,USA,3,3,1,1,4,53,3,216,CC8
ERR423017,USA,3,3,1,1,4,4,3,8,CC8
ERR422970,USA,3,3,1,1,4,4,3,8,CC8
ERR425706,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425714,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425688,Unknown,3,3,1,1,4,4,3,8,CC8
ERR423028,USA,3,3,1,1,33,4,3,1150,CC8
ERR425742,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422877,USA,3,3,1,1,4,4,3,8,CC8
ERR422886,USA,3,,1,1,4,4,3,,
ERR425694,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422952,USA,3,3,1,1,4,4,3,8,CC8
ERR422979,USA,3,3,1,1,4,4,3,8,CC8
ERR302765,USA,3,3,1,1,4,4,3,8,CC8
ERR422978,USA,3,3,1,1,4,4,3,8,CC8
ERR422885,USA,3,3,1,1,4,4,3,8,CC8
ERR422898,USA,3,3,1,1,4,4,3,8,CC8
ERR418593,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425712,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425620,Unknown,3,3,1,1,4,4,3,8,CC8
ERR423006,USA,3,3,1,1,4,4,3,8,CC8
ERR425750,Unknown,3,1,1,8,1,1,1,188,CC1
ERR423003,USA,3,3,1,1,4,4,3,8,CC8
ERR425733,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422927,USA,3,3,1,1,4,4,3,8,CC8
ERR302720,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422996,USA,3,3,1,1,4,4,3,8,CC8
ERR419126,Unknown,12,3,1,1,4,4,3,630,CC8
ERR403713,Unknown,2,3,1,1,4,4,3,239,CC8
ERR422943,USA,3,3,1,1,4,4,3,8,CC8
ERR425675,Unknown,3,3,1,1,4,4,3,8,CC8
ERR425672,Unknown,3,3,1,1,4,4,3,8,CC8
ERR422922,USA,3,1,1,8,1,1,1,188,CC1
ERR418921,Unknown,13,13,1,1,12,11,442,3457,CC15
ERR423020,USA,3,3,1,1,4,4,3,8,CC8
ERR418618,Unknown,3,3,1,1,4,4,3,8,CC8
ERR418775,Unknown,2,2,2,2,411,3,2,3458,CC30
